Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
27294,ID-2012-44747,2012-09-04,2012-09-07,First Class,AG-10495,Andrew Gjertsen,Corporate,Pekalongan,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-AR-10000578,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",110.48549999999999,5,0.27,-30.3645,2.88,Medium
28353,IN-2014-77920,2014-06-17,2014-06-18,First Class,SC-20020,Sam Craven,Consumer,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-AP-10000382,Office Supplies,Appliances,"Breville Coffee Grinder, White",49.8,1,0.17,9.599999999999996,2.88,High
29038,ID-2013-40694,2013-04-19,2013-04-24,Standard Class,FA-14230,Frank Atkinson,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10002540,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",21.3696,3,0.47000000000000003,-5.720399999999998,2.88,High
22393,ID-2013-35647,2013-10-07,2013-10-13,Standard Class,EB-13975,Erica Bern,Corporate,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-FA-10004447,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",44.28150000000001,5,0.47000000000000003,-11.8185,2.82,Medium
23094,IN-2013-71823,2013-06-20,2013-06-23,Second Class,SR-20740,Steven Roelle,Home Office,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-FA-10003186,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",30.7824,4,0.47000000000000003,-8.217599999999997,2.81,High
26087,ID-2014-48583,2014-06-23,2014-06-27,Second Class,AB-10015,Aaron Bergman,Consumer,Palembang,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-SU-10004008,Office Supplies,Supplies,"Kleencut Letter Opener, Steel",50.3712,4,0.47000000000000003,2.8511999999999986,2.81,Medium
26230,ID-2012-23733,2012-02-06,2012-02-11,Standard Class,JE-15715,Joe Elijah,Consumer,Pekanbaru,Riau,Indonesia,APAC,Southeast Asia,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",71.71199999999999,6,0.17,-8.748,2.81,Medium
28001,ID-2014-71403,2014-12-16,2014-12-20,Standard Class,LS-17200,Luke Schmidt,Corporate,Depok,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-LA-10000732,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set",24.708599999999997,7,0.47000000000000003,-7.631399999999999,2.8,Medium
28404,IN-2013-33883,2013-09-12,2013-09-15,Second Class,SD-20485,Shirley Daniels,Home Office,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10004553,Office Supplies,Binders,"Cardinal Binder, Clear",44.1228,4,0.17,17.482799999999997,2.8,Medium
23010,ID-2014-70332,2014-11-13,2014-11-18,Second Class,KF-16285,Karen Ferguson,Home Office,Malang,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-EN-10000645,Office Supplies,Envelopes,"Ames Mailers, Recycled",18.3645,1,0.47000000000000003,-7.285499999999999,2.79,High
27640,ID-2011-69716,2011-06-07,2011-06-09,Second Class,DW-13585,Dorothy Wardle,Corporate,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-ST-10003088,Office Supplies,Storage,"Fellowes Box, Wire Frame",31.125,2,0.17,-0.3750000000000009,2.76,High
25694,ID-2012-79124,2012-05-05,2012-05-09,Standard Class,MB-17305,Maria Bertelson,Consumer,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-AR-10002111,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",46.7784,4,0.27,-14.781600000000001,2.74,Medium
27082,ID-2012-69975,2012-10-02,2012-10-08,Standard Class,TC-21145,Theresa Coyne,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-AR-10002417,Office Supplies,Art,"Boston Sketch Pad, Water Color",37.7994,1,0.27,-8.3106,2.71,Medium
29987,ID-2012-48100,2012-06-26,2012-06-30,Standard Class,EB-13870,Emily Burns,Consumer,Pematangsiantar,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-FA-10000294,Office Supplies,Fasteners,"Advantus Clamps, Metal",20.574600000000004,2,0.47000000000000003,-8.165400000000004,2.7,High
24688,ID-2013-65586,2013-02-11,2013-02-15,Second Class,TH-21550,Tracy Hopkins,Home Office,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-EN-10001789,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",32.579100000000004,3,0.47000000000000003,-24.030900000000006,2.66,Medium
24870,ID-2011-57396,2011-11-29,2011-12-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,Tasikmalaya,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-SU-10003259,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",68.83109999999999,3,0.47000000000000003,-20.808899999999994,2.66,Medium
24018,ID-2014-47225,2014-06-19,2014-06-23,Standard Class,CC-12475,Cindy Chapman,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10001621,Office Supplies,Fasteners,"OIC Rubber Bands, Bulk Pack",27.1413,3,0.47000000000000003,-6.698699999999999,2.65,Medium
26088,ID-2014-48583,2014-06-23,2014-06-27,Second Class,AB-10015,Aaron Bergman,Consumer,Palembang,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-ST-10002505,Office Supplies,Storage,"Tenex Box, Wire Frame",25.846199999999996,2,0.17,5.566199999999999,2.65,Medium
23162,ID-2014-49381,2014-07-12,2014-07-17,Standard Class,SP-20650,Stephanie Phelps,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10003343,Office Supplies,Supplies,"Fiskars Scissors, Serrated",42.1032,4,0.47000000000000003,-7.216800000000006,2.64,Medium
24961,ID-2014-47792,2014-08-30,2014-09-03,Second Class,CS-11950,Carlos Soltero,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-LA-10003610,Office Supplies,Labels,"Avery Removable Labels, 5000 Label Set",41.2923,7,0.47000000000000003,-8.6877,2.64,Medium
28176,IN-2012-45279,2012-09-10,2012-09-14,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-BI-10000206,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",27.863099999999996,3,0.17,7.7031,2.64,Medium
24043,IN-2011-29963,2011-01-06,2011-01-10,Standard Class,BH-11710,Brosina Hoffman,Consumer,Padang,Sumatera Barat,Indonesia,APAC,Southeast Asia,OFF-FA-10000549,Office Supplies,Fasteners,"Advantus Staples, Metal",40.735800000000005,7,0.47000000000000003,-27.0942,2.63,High
22200,ID-2014-24391,2014-09-23,2014-09-25,First Class,FH-14365,Fred Hopkins,Corporate,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-LA-10003807,Office Supplies,Labels,"Smead Removable Labels, Adjustable",8.903999999999998,2,0.47000000000000003,-4.235999999999999,2.62,Critical
27568,ID-2013-67371,2013-08-14,2013-08-18,Standard Class,HR-14830,Harold Ryan,Corporate,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-AR-10000720,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",37.010999999999996,2,0.27,-3.5489999999999995,2.61,High
22401,IN-2013-35388,2013-08-07,2013-08-11,Standard Class,IM-15055,Ionia McGrath,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10000197,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",38.3985,5,0.47000000000000003,-3.001500000000007,2.58,Medium
27641,ID-2011-69716,2011-06-07,2011-06-09,Second Class,DW-13585,Dorothy Wardle,Corporate,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-FA-10003615,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",16.6632,4,0.47000000000000003,-7.576800000000002,2.58,High
22151,ID-2014-22410,2014-01-31,2014-02-04,Second Class,MY-17380,Maribeth Yedwab,Corporate,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-LA-10003396,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",21.1311,3,0.47000000000000003,-10.0089,2.57,High
29547,ID-2014-35073,2014-04-09,2014-04-12,First Class,DK-13150,David Kendrick,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10000948,Office Supplies,Storage,"Fellowes Box, Blue",49.00319999999999,3,0.17,18.853199999999998,2.57,Medium
29896,IN-2012-63395,2012-10-08,2012-10-12,Standard Class,JP-15460,Jennifer Patt,Corporate,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-FA-10002539,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",25.853399999999997,3,0.47000000000000003,-16.1766,2.56,Medium
26319,ID-2013-70808,2013-12-24,2013-12-28,Standard Class,ED-13885,Emily Ducich,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10004813,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",52.56540000000001,6,0.47000000000000003,-21.9546,2.55,High
29335,ID-2014-38881,2014-02-14,2014-02-19,Standard Class,SG-20470,Sheri Gordon,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-PA-10002416,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",28.095300000000005,3,0.47000000000000003,-23.384700000000002,2.55,High
30016,ID-2014-14283,2014-03-24,2014-03-28,Standard Class,CC-12475,Cindy Chapman,Consumer,Palu,Sulawesi Tengah,Indonesia,APAC,Southeast Asia,OFF-EN-10004958,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",31.164000000000005,2,0.47000000000000003,-8.856000000000002,2.55,High
29897,IN-2012-63395,2012-10-08,2012-10-12,Standard Class,JP-15460,Jennifer Patt,Corporate,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-PA-10001653,Office Supplies,Paper,"Green Bar Memo Slips, Multicolor",29.1924,3,0.47000000000000003,-18.237600000000004,2.54,Medium
23186,ID-2014-15179,2014-11-04,2014-11-08,Standard Class,PH-18790,Patricia Hirasaki,Home Office,Bekasi,Jawa Barat,Indonesia,APAC,Southeast Asia,TEC-AC-10000111,Technology,Accessories,"SanDisk Mouse, USB",61.24679999999999,3,0.47000000000000003,-54.313199999999995,2.53,Medium
26326,ID-2012-79586,2012-11-17,2012-11-23,Standard Class,SE-20110,Sanjit Engle,Consumer,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-EN-10002007,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",26.584799999999998,4,0.47000000000000003,-15.655199999999999,2.52,Medium
26626,ID-2011-49031,2011-03-25,2011-03-29,Standard Class,MF-17665,Maureen Fritzler,Corporate,Banda Aceh,Aceh,Indonesia,APAC,Southeast Asia,OFF-AR-10004138,Office Supplies,Art,"Stanley Pens, Easy-Erase",37.668,5,0.27,4.067999999999998,2.52,Medium
29175,IN-2012-78473,2012-05-28,2012-05-29,Same Day,LR-17035,Lisa Ryan,Corporate,Denpasar,Bali,Indonesia,APAC,Southeast Asia,OFF-BI-10002278,Office Supplies,Binders,"Ibico Binder Covers, Economy",56.64749999999999,5,0.17,6.697500000000002,2.51,Medium
26818,IN-2013-57284,2013-08-31,2013-09-03,First Class,JH-15910,Jonathan Howell,Consumer,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-AR-10000720,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",37.010999999999996,2,0.27,-3.5489999999999995,2.5,Medium
24677,IN-2014-79488,2014-07-27,2014-08-02,Standard Class,HW-14935,Helen Wasserman,Corporate,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-EN-10004941,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled",41.6421,3,0.47000000000000003,-15.777900000000006,2.48,Medium
23922,ID-2013-50487,2013-11-01,2013-11-07,Standard Class,CS-12250,Chris Selesnick,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10001229,Office Supplies,Storage,"Fellowes Box, Single Width",32.7186,2,0.17,-3.5814000000000004,2.47,Medium
27901,ID-2014-15774,2014-11-25,2014-11-29,Standard Class,BP-11185,Ben Peterman,Corporate,Palembang,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-LA-10000370,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",27.1572,4,0.47000000000000003,-7.282800000000002,2.47,High
29212,ID-2012-14073,2012-05-23,2012-05-27,Standard Class,LH-17155,Logan Haushalter,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-PA-10004727,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",28.079400000000003,2,0.47000000000000003,-7.980600000000006,2.47,Medium
20472,ID-2013-52370,2013-05-29,2013-06-02,Standard Class,JR-15670,Jim Radford,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-BI-10002881,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",40.6368,1,0.17,-7.3632,2.42,Medium
29891,IN-2012-63395,2012-10-08,2012-10-12,Standard Class,JP-15460,Jennifer Patt,Corporate,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-ST-10000016,Office Supplies,Storage,"Eldon Folders, Blue",42.280199999999994,3,0.17,7.090199999999999,2.42,Medium
22809,IN-2014-78151,2014-12-11,2014-12-16,Standard Class,NH-18610,Nicole Hansen,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-PA-10000731,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",31.0527,3,0.47000000000000003,-11.787300000000005,2.39,Medium
21846,ID-2014-51642,2014-12-29,2015-01-04,Standard Class,AR-10570,Anemone Ratner,Consumer,Surakarta,Jawa Tengah,Indonesia,APAC,Southeast Asia,TEC-AC-10001835,Technology,Accessories,"Belkin Mouse, Programmable",44.7426,2,0.47000000000000003,-27.917400000000008,2.36,Medium
22886,IN-2013-11168,2013-12-16,2013-12-23,Standard Class,CM-12160,Charles McCrossin,Consumer,Balikpapan,Kalimantan Timur,Indonesia,APAC,Southeast Asia,FUR-FU-10002665,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",54.57479999999999,4,0.27,8.854800000000001,2.36,Medium
24803,IN-2012-63150,2012-05-23,2012-05-28,Second Class,NH-18610,Nicole Hansen,Corporate,Bogor,Jawa Barat,Indonesia,APAC,Southeast Asia,TEC-AC-10000896,Technology,Accessories,"Belkin Numeric Keypad, Erganomic",31.4025,1,0.47000000000000003,-17.7975,2.36,High
25730,ID-2011-14360,2011-09-30,2011-10-01,First Class,GH-14665,Greg Hansen,Consumer,Manado,Sulawesi Utara,Indonesia,APAC,Southeast Asia,FUR-FU-10000422,Furniture,Furnishings,"Deflect-O Photo Frame, Black",37.887,1,0.27,-9.363000000000001,2.35,Medium
29776,ID-2013-37229,2013-06-08,2013-06-14,Standard Class,KB-16405,Katrina Bavinger,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10001838,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",21.178800000000003,3,0.47000000000000003,-11.671200000000002,2.34,Medium
20404,ID-2012-10230,2012-07-06,2012-07-09,First Class,JC-16105,Julie Creighton,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-LA-10004062,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",16.3134,3,0.47000000000000003,-0.33660000000000245,2.33,Medium
23785,ID-2011-27275,2011-10-11,2011-10-11,Same Day,HW-14935,Helen Wasserman,Corporate,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-FA-10000581,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",21.7035,3,0.47000000000000003,-5.7464999999999975,2.31,High
29030,IN-2014-22557,2014-10-24,2014-10-29,Standard Class,BG-11695,Brooke Gillingham,Corporate,Binjai,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-EN-10002090,Office Supplies,Envelopes,"Kraft Peel and Seal, with clear poly window",25.4718,2,0.47000000000000003,-0.5082000000000022,2.31,Medium
26819,IN-2013-57284,2013-08-31,2013-09-03,First Class,JH-15910,Jonathan Howell,Consumer,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-LA-10002674,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Adjustable",35.488800000000005,8,0.47000000000000003,-24.271200000000007,2.3,Medium
29649,IN-2012-37054,2012-02-15,2012-02-18,First Class,PK-18910,Paul Knutson,Home Office,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-LA-10003381,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",20.224800000000002,3,0.47000000000000003,-14.515200000000002,2.3,Medium
25213,ID-2013-74357,2013-03-25,2013-03-31,Standard Class,DA-13450,Dianna Arnett,Home Office,Palembang,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-FA-10004527,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",21.6081,3,0.47000000000000003,-11.871900000000002,2.29,Low
22072,IN-2011-25882,2011-07-23,2011-07-28,Standard Class,LD-16855,Lela Donovan,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",297.9035999999999,4,0.17,25.023599999999995,2.28,Medium
24259,ID-2011-28395,2011-03-30,2011-04-05,Standard Class,BF-11080,Bart Folk,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10002241,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",29.955600000000004,3,0.47000000000000003,-7.3944000000000045,2.25,Medium
29608,ID-2014-17937,2014-06-27,2014-07-03,Standard Class,DP-13000,Darren Powers,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10004892,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",29.923800000000004,2,0.47000000000000003,-3.4361999999999995,2.25,Medium
25252,ID-2014-25693,2014-01-10,2014-01-15,Standard Class,SC-20440,Shaun Chance,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10002459,Office Supplies,Fasteners,"Advantus Clamps, Bulk Pack",30.67110000000001,3,0.47000000000000003,-4.06890000000001,2.24,Medium
27502,ID-2012-23502,2012-12-03,2012-12-08,Standard Class,MG-18145,Mike Gockenbach,Consumer,Padang,Sumatera Barat,Indonesia,APAC,Southeast Asia,OFF-LA-10002633,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible",46.5552,8,0.47000000000000003,-27.3648,2.22,Medium
20474,ID-2013-52370,2013-05-29,2013-06-02,Standard Class,JR-15670,Jim Radford,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-BI-10000006,Office Supplies,Binders,"Ibico Binder, Durable",28.186799999999995,2,0.17,1.3068000000000008,2.2,Medium
27423,ID-2013-53273,2013-04-10,2013-04-15,Standard Class,DK-13150,David Kendrick,Corporate,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-SU-10001442,Office Supplies,Supplies,"Acme Scissors, Steel",26.330400000000004,2,0.47000000000000003,-16.449600000000007,2.2,High
22466,ID-2012-75316,2012-05-03,2012-05-07,Standard Class,PA-19060,Pete Armstrong,Home Office,Samarinda,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-FA-10002015,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",21.942000000000004,3,0.47000000000000003,-14.148000000000001,2.19,Medium
22468,ID-2012-75316,2012-05-03,2012-05-07,Standard Class,PA-19060,Pete Armstrong,Home Office,Samarinda,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-AR-10001266,Office Supplies,Art,"Boston Canvas, Blue",39.157199999999996,1,0.27,5.8872,2.18,Medium
22680,ID-2012-46315,2012-11-01,2012-11-05,Standard Class,SW-20755,Steven Ward,Corporate,Depok,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-PA-10001835,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",35.9658,2,0.47000000000000003,-31.8942,2.18,Medium
29898,IN-2012-63395,2012-10-08,2012-10-12,Standard Class,JP-15460,Jennifer Patt,Corporate,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-AR-10000729,Office Supplies,Art,"Stanley Highlighters, Fluorescent",23.301599999999997,2,0.27,-4.1784,2.18,Medium
20946,ID-2013-53084,2013-07-22,2013-07-25,Second Class,TH-21100,Thea Hendricks,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,TEC-CO-10001157,Technology,Copiers,"Hewlett Personal Copier, Color",406.5309,3,0.07,166.0509,2.17,High
25573,ID-2014-63444,2014-11-17,2014-11-22,Second Class,MG-17875,Michael Grace,Home Office,Bogor,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-FU-10002648,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",34.6896,2,0.27,10.449600000000002,2.17,Medium
26757,ID-2012-57907,2012-11-07,2012-11-09,First Class,BT-11485,Brad Thomas,Home Office,Pontianak,Kalimantan Barat,Indonesia,APAC,Southeast Asia,OFF-LA-10001548,Office Supplies,Labels,"Avery Shipping Labels, Adjustable",10.335,2,0.47000000000000003,-4.485000000000001,2.14,High
29116,ID-2014-59279,2014-05-21,2014-05-24,First Class,CV-12295,Christina VanderZanden,Consumer,Malang,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-LA-10004918,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",6.964200000000001,2,0.47000000000000003,-4.915800000000001,2.14,Critical
21986,ID-2012-41982,2012-02-23,2012-02-28,Standard Class,BS-11755,Bruce Stewart,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-LA-10001672,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical",23.659200000000002,4,0.47000000000000003,-15.700800000000001,2.13,Medium
27143,ID-2011-50501,2011-06-17,2011-06-20,First Class,CS-12460,Chuck Sachs,Consumer,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-TA-10000222,Furniture,Tables,"Bevis Training Table, Adjustable Height",714.8004,4,0.47000000000000003,-107.91959999999995,2.13,Medium
22404,IN-2013-35388,2013-08-07,2013-08-11,Standard Class,IM-15055,Ionia McGrath,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,FUR-FU-10004579,Furniture,Furnishings,"Rubbermaid Door Stop, Durable",29.805900000000005,1,0.27,2.835899999999997,2.12,Medium
24737,IN-2012-64116,2012-11-20,2012-11-20,Same Day,AR-10345,Alex Russell,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10002890,Office Supplies,Fasteners,"Accos Staples, Bulk Pack",52.231500000000004,9,0.47000000000000003,-0.14850000000000563,2.12,High
23085,ID-2013-19309,2013-08-23,2013-08-30,Standard Class,MZ-17515,Mary Zewe,Corporate,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-BI-10000721,Office Supplies,Binders,"Ibico Binder Covers, Recycled",23.2566,2,0.17,-3.6834,2.11,Medium
29497,ID-2013-45139,2013-07-05,2013-07-11,Standard Class,CR-12730,Craig Reiter,Consumer,Pekanbaru,Riau,Indonesia,APAC,Southeast Asia,OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",31.704600000000006,2,0.47000000000000003,-4.235400000000006,2.11,Medium
23642,IN-2011-75540,2011-06-02,2011-06-07,Standard Class,AT-10435,Alyssa Tate,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10004236,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",26.58480000000001,2,0.47000000000000003,-7.075200000000006,2.1,Medium
28757,IN-2014-53070,2014-10-28,2014-10-28,Same Day,BE-11455,Brad Eason,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Premium",35.997600000000006,4,0.47000000000000003,-8.882400000000004,2.1,High
23492,ID-2013-11091,2013-05-14,2013-05-19,Standard Class,ML-17410,Maris LaWare,Consumer,Yogyakarta,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10004941,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled",27.761400000000002,2,0.47000000000000003,-10.518600000000003,2.09,High
23957,ID-2014-47022,2014-08-01,2014-08-06,Standard Class,SG-20890,Susan Gilcrest,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,TEC-AC-10004016,Technology,Accessories,"Memorex Flash Drive, Programmable",32.754000000000005,2,0.47000000000000003,-14.226000000000003,2.09,Medium
24577,IN-2014-74476,2014-08-16,2014-08-21,Second Class,KL-16555,Kelly Lampkin,Corporate,Yogyakarta,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-LA-10000370,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",47.5251,7,0.47000000000000003,-12.744900000000005,2.09,Medium
29939,IN-2013-35542,2013-09-09,2013-09-11,Second Class,MC-17425,Mark Cousins,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10003606,Office Supplies,Storage,"Smead Box, Single Width",17.928,2,0.17,1.7279999999999998,2.09,Medium
21880,IN-2012-70612,2012-11-13,2012-11-19,Standard Class,TG-21640,Trudy Glocke,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-LA-10000668,Office Supplies,Labels,"Smead Removable Labels, Adjustable",28.858500000000006,5,0.47000000000000003,1.5584999999999951,2.07,Medium
21528,ID-2011-41751,2011-09-21,2011-09-26,Standard Class,SG-20080,Sandra Glassco,Consumer,Samarinda,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-AR-10004218,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",84.7092,4,0.27,-6.9708000000000006,2.06,Medium
26797,ID-2013-27989,2013-07-18,2013-07-22,Standard Class,DJ-13510,Don Jones,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-LA-10002272,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical",18.444,4,0.47000000000000003,-13.595999999999998,2.04,Medium
21103,ID-2012-51544,2012-08-06,2012-08-10,Standard Class,CS-12130,Chad Sievert,Consumer,Balikpapan,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-LA-10003338,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",16.456500000000002,3,0.47000000000000003,-5.323500000000005,2.02,High
26628,IN-2011-73839,2011-10-27,2011-11-02,Standard Class,VP-21760,Victoria Pisteka,Corporate,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-BI-10003917,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",25.6221,7,0.17,3.9920999999999998,2.02,Medium
29560,ID-2013-35584,2013-06-17,2013-06-21,Standard Class,KD-16495,Keith Dawkins,Corporate,Kendari,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,OFF-EN-10001157,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint",31.036800000000007,4,0.47000000000000003,-22.843200000000007,2.02,Medium
